name,description,main_image_url,additional_images_list,all_pdf_ies_links_list,applications_html,product_brochure_pdf_url,spec_or_ies_file_url_0,spec_or_ies_file_url_1,spec_or_ies_file_url_2,spec_or_ies_file_url_3,spec_or_ies_file_url_4,spec_or_ies_file_url_5,spec_or_ies_file_url_6,spec_or_ies_file_url_7,spec_or_ies_file_url_8,spec_or_ies_file_url_9,spec_or_ies_file_url_10,spec_or_ies_file_url_11,spec_or_ies_file_url_12,spec_or_ies_file_url_13,additional_image_url_0,additional_image_url_1,additional_image_url_2,additional_image_url_3
Xenon Brick Light,<p>Xenon Brick Light comes with an 18 watt xenon lamp and has been uniquely designed to fit a standard brick void. This provides the perfect solution for those applications where a more linear fixture is required. Both the cover and the can of the Xenon Brick Light are constructed of die cast aluminum for corrosion protection and strength. The Brick Light is suitable for both interior and exterior applications and comes with integral 12 volt transformer and housing for easy installation. Our concrete cap accessory makes concrete pour installations fast and easy.</p>,https://www.nslusa.com/upload/636645068138081103.png,"#/upload/636578913715972233.jpg,#/upload/636578913739475701.jpg,#/upload/636578913764340424.jpg","/upload/636578914216090438.IES/XENON%20BRICK%20LIGHT.ies,/upload/636578914654670491.pdf/Xenon%20Brick%20Light,/upload/636578915932002790.pdf/Install%20Instructions","<div class=""tab-pane fade"" id=""product-applications"" role=""tabpanel"" aria-labelledby=""product-applications-tab"">
            <span>This product is suitable for the following applications:</span>
            <ul>
                    <li>Aisle Lighting</li>
                    <li>Deck &amp; Patio Lighting</li>
                    <li>Landscape Lighting</li>
                    <li>Parking Lot Lighting</li>
                    <li>Pathway Lighting</li>
                    <li>Security Lighting</li>
                    <li>Stairway Lighting</li>
                    <li>Wall Lighting</li>
            </ul>
    </div>",https://www.nslusa.com/upload/636645142481481226.pdf/Xenon%20Brick%20Light%20Brochure,https://www.nslusa.com/upload/636578914216090438.IES/XENON%20BRICK%20LIGHT.ies,https://www.nslusa.com/upload/636578914654670491.pdf/Xenon%20Brick%20Light,https://www.nslusa.com/upload/636578915932002790.pdf/Install%20Instructions,,,,,,,,,,,,https://www.nslusa.com/upload/636578913715972233.jpg,https://www.nslusa.com/upload/636578913739475701.jpg,https://www.nslusa.com/upload/636578913764340424.jpg,
LED Wall Star,"<p>LED Wall Star is a die cast aluminum surface or recessed mount LED light fixture of only 5.2 watts provides an attractive and affordable way to light stairs, aisles, paths and entrance ways. With power consumption of just 5.2 watts 72% energy savings vs. Xenon/Halogen technologies. Dimmable. 120VAC input and output of fixture up to 150 fixtures per 15A tap. Replaceable 120VDC LED Module included. cUL listed Wet Location for all interior and exterior, wall mount, and concrete pour applications. LED Wall Star delivers excellent performance at an affordable price. Offered in three cover styles and four fixture finishes.<br><br>Specifications:<br>Power Consumption      5.2 Watts<br>Lumen Output                61 Lumens<br>Lumen Maintenance      40,000 Hours<br>CRI                                &gt;80</p>",https://www.nslusa.com/upload/636645062349866381.png,"#/upload/636580510585639354.jpg,#/upload/636645063695668166.png,#/upload/636645063769984090.png,#/upload/636645063825555909.png,#/upload/636645063873943856.png","/upload/636580510944138262.IES/LED%20WALL%20STAR%20WHITE%20LED.ies,/upload/636580511128632812.pdf/LED%20Wall%20Star,/upload/636580511283075503.pdf/Install%20Instructions","<div class=""tab-pane fade"" id=""product-applications"" role=""tabpanel"" aria-labelledby=""product-applications-tab"">
            <span>This product is suitable for the following applications:</span>
            <ul>
                    <li>Deck &amp; Patio Lighting</li>
                    <li>General Area Lighting</li>
                    <li>Landscape Lighting</li>
                    <li>Parking Lot Lighting</li>
                    <li>Pathway Lighting</li>
                    <li>Security Lighting</li>
                    <li>Wall Lighting</li>
            </ul>
    </div>",https://www.nslusa.com/flipbooks/nslusa/index.html,https://www.nslusa.com/upload/636580510944138262.IES/LED%20WALL%20STAR%20WHITE%20LED.ies,https://www.nslusa.com/upload/636580511128632812.pdf/LED%20Wall%20Star,https://www.nslusa.com/upload/636580511283075503.pdf/Install%20Instructions,,,,,,,,,,,,https://www.nslusa.com/upload/636580510585639354.jpg,https://www.nslusa.com/upload/636645063695668166.png,https://www.nslusa.com/upload/636645063769984090.png,https://www.nslusa.com/upload/636645063825555909.png
LED Switch Star,"<p>LED Switch Star mounts to most standard 2"" x 4"" electrical boxes and can be used both indoors and outdoors. Solid Poly Carbonate construction (5VA flame rated) means the fixture will never corrode in harsh environments. There are no remote drivers to deal with – LED Switch Star connects directly to 120V and is extremely easy to install. Decorative covers including louvre, scoop or prism in both horizontal and vertical mount options. Low power consumption of just 1.4 watts and efficacy of 57 lumens per watt make this a perfect fixture for safety, security or egress lighting applications.<br><br>Specifications:<br>Power Consumption        1.4 Watts<br>Lumen Output                  57 Lumens<br>Lumen Maintenance        40,000 Hours</p>",https://www.nslusa.com/upload/636581267918443198.jpg,"#/upload/636581268746505209.jpg,#/upload/636581268772325378.jpg,#/upload/636581268794718898.jpg","/upload/636581270852799366.pdf/LED%20SWITCH%20STAR%20HORIZONTAL%20LOUVRE%20COVER,/upload/636581270738680412.pdf/LED%20SWITCH%20STAR%20HORIZONTAL%20PRISM%20COVER,/upload/636581270577115806.pdf/LED%20SWITCH%20STAR%20HORIZONTAL%20SCOOP%20COVER,/upload/636581270423689780.pdf/LED%20SWITCH%20STAR%20VERTICAL%20LOUVRE%20COVER,/upload/636581270261680085.pdf/LED%20SWITCH%20STAR%20VERTICAL%20PRISM%20COVER,/upload/636581270140442535.pdf/LED%20SWITCH%20STAR%20VERTICAL%20SCOOP%20COVER,/upload/636581271637458005.pdf/Install%20Instructions","<div class=""tab-pane fade"" id=""product-applications"" role=""tabpanel"" aria-labelledby=""product-applications-tab"">
            <span>This product is suitable for the following applications:</span>
            <ul>
                    <li>Deck &amp; Patio Lighting</li>
                    <li>Effect Lighting</li>
                    <li>Landscape Lighting</li>
                    <li>Pathway Lighting</li>
                    <li>Security Lighting</li>
            </ul>
    </div>",https://www.nslusa.com/upload/636645141911960774.pdf/LED%20Switch%20Star%20Brochure,https://www.nslusa.com/upload/636581270852799366.pdf/LED%20SWITCH%20STAR%20HORIZONTAL%20LOUVRE%20COVER,https://www.nslusa.com/upload/636581270738680412.pdf/LED%20SWITCH%20STAR%20HORIZONTAL%20PRISM%20COVER,https://www.nslusa.com/upload/636581270577115806.pdf/LED%20SWITCH%20STAR%20HORIZONTAL%20SCOOP%20COVER,https://www.nslusa.com/upload/636581270423689780.pdf/LED%20SWITCH%20STAR%20VERTICAL%20LOUVRE%20COVER,https://www.nslusa.com/upload/636581270261680085.pdf/LED%20SWITCH%20STAR%20VERTICAL%20PRISM%20COVER,https://www.nslusa.com/upload/636581270140442535.pdf/LED%20SWITCH%20STAR%20VERTICAL%20SCOOP%20COVER,https://www.nslusa.com/upload/636581271637458005.pdf/Install%20Instructions,,,,,,,,https://www.nslusa.com/upload/636581268746505209.jpg,https://www.nslusa.com/upload/636581268772325378.jpg,https://www.nslusa.com/upload/636581268794718898.jpg,
LED Non Dimmable Drivers,"<p>A LED driver is an electrical device that regulates the power to an LED or string(s) of LEDs. What makes a driver different from conventional power supplies is that an LED driver responds to the ever-changing needs of the LED, or circuit of LEDs, by supplying a constant amount of power to the LED as its electrical properties change with temperature. Non-Dimmable Drivers provide steady 12V or 24V current along with high efficiency. All our LED drivers are energy-efficient, eco-friendly, safe, and produce very little heat. We offer a wide varirty of hard-wired and portable drivers for wall or ceiling, in attic or under counters, but also compact enough for areas with limited space. Available in both Indoor and Outdoor designs.</p>",https://www.nslusa.com/upload/636645079712579550.png,"#/upload/636580463221277148.jpg,#/upload/636580463297308858.jpg,#/upload/636580463348649868.jpg,#/upload/636645080296056919.png,#/upload/636645080401511922.png,#/upload/636645080527087467.png","/upload/636580466145517740.pdf/LEDDR-12-60W,/upload/636580467051412175.pdf/LEDDR-24-120W,/upload/636580466669748215.pdf/LES-24-60W,/upload/636580466507172249.pdf/LMS-24-18W,/upload/636580466859960855.pdf/LTH-24-65W","<div class=""tab-pane fade"" id=""product-applications"" role=""tabpanel"" aria-labelledby=""product-applications-tab"">
            <p>No applications have been set for this product.</p>
    </div>",https://www.nslusa.com/upload/636645148151144664.pdf/LED%20Non%20Dimmable%20Drivers%20Brochure,https://www.nslusa.com/upload/636580466145517740.pdf/LEDDR-12-60W,https://www.nslusa.com/upload/636580467051412175.pdf/LEDDR-24-120W,https://www.nslusa.com/upload/636580466669748215.pdf/LES-24-60W,https://www.nslusa.com/upload/636580466507172249.pdf/LMS-24-18W,https://www.nslusa.com/upload/636580466859960855.pdf/LTH-24-65W,,,,,,,,,,https://www.nslusa.com/upload/636580463221277148.jpg,https://www.nslusa.com/upload/636580463297308858.jpg,https://www.nslusa.com/upload/636580463348649868.jpg,https://www.nslusa.com/upload/636645080296056919.png
RGB/RGBW CCT & Dimming Controllers,"<p>RGB Stands for ""Red Green Blue."" It refers to the three hues of light that can mix together to form any color. When the highest intensity of each color is mixed together, white light is created. When you use RGB Color Changing LED Lights, you no longer have to decide which color to use. You can either allow the lights to cycle through a continuous color changing pattern, or stop the controller at any color you like. The possibilities are endless. Change your color scheme with the seasons, or simply at a whim with RGB Color changing controllers like our simple and easy to use LT-09S-RF Controller &amp; Dimmer with handheld RF Touch Color Remote or our LN-CON-WiFi-3CH-XV WiFi Controller with mobile apps to control dynamic lighting inside a house, bar, office block, shopping center, hotel or even a landmark.</p>",https://www.nslusa.com/upload/636580464607930386.jpeg,"#/upload/636580471952423135.jpg,#/upload/636580471974913045.jpg,#/upload/636580471999436139.png","/upload/636580478805305522.pdf/LN-CON-WiFi-3CH-XV,/upload/636667376966717286.pdf/LT-031-RF,/upload/636667377528346219.pdf/LT-031-W,/upload/636667377950107070.pdf/LT-032-RF,/upload/636667378296331823.pdf/LT-032-W,/upload/636667374880424532.pdf/LT-09S-RF,/upload/636667375308721347.pdf/LT-10S-WH,/upload/636667376336737904.pdf/LT-11S-RF,/upload/636665031513527068.pdf/Syncing%20RGB%20RF%20Controller","<div class=""tab-pane fade"" id=""product-applications"" role=""tabpanel"" aria-labelledby=""product-applications-tab"">
            <span>This product is suitable for the following applications:</span>
            <ul>
                    <li>Effect Lighting</li>
            </ul>
    </div>",https://www.nslusa.com/upload/636668303421470596.pdf/RGB%2FRGBW%20CCT%20%26%20Dimming%20Controllers%20Brochure,https://www.nslusa.com/upload/636580478805305522.pdf/LN-CON-WiFi-3CH-XV,https://www.nslusa.com/upload/636667376966717286.pdf/LT-031-RF,https://www.nslusa.com/upload/636667377528346219.pdf/LT-031-W,https://www.nslusa.com/upload/636667377950107070.pdf/LT-032-RF,https://www.nslusa.com/upload/636667378296331823.pdf/LT-032-W,https://www.nslusa.com/upload/636667374880424532.pdf/LT-09S-RF,https://www.nslusa.com/upload/636667375308721347.pdf/LT-10S-WH,https://www.nslusa.com/upload/636667376336737904.pdf/LT-11S-RF,https://www.nslusa.com/upload/636665031513527068.pdf/Syncing%20RGB%20RF%20Controller,,,,,,https://www.nslusa.com/upload/636580471952423135.jpg,https://www.nslusa.com/upload/636580471974913045.jpg,https://www.nslusa.com/upload/636580471999436139.png,
Transformers,"<p>A transformer is an electrical device that transfers energy between two circuits through electromagnetic induction. Transformer are used as a safe and efficient voltage converter to change the AC voltage at its input to a higher or lower voltage at its output. NSL offers a wide range of transformer designs for both electronic and magnetic, indoor/outdoor applications.</p>",https://www.nslusa.com/upload/636645081334794498.png,"#/upload/636645081860337139.png,#/upload/636645081922306144.png,#/upload/636645081968317800.png,#/upload/636645082082384125.png,#/upload/636645082167369211.png,#/upload/636645082235147241.png",/upload/636581249264222907.pdf/Install%20Instructions,"<div class=""tab-pane fade"" id=""product-applications"" role=""tabpanel"" aria-labelledby=""product-applications-tab"">
            <p>No applications have been set for this product.</p>
    </div>",https://www.nslusa.com/flipbooks/nslusa/index.html,https://www.nslusa.com/upload/636581249264222907.pdf/Install%20Instructions,,,,,,,,,,,,,,https://www.nslusa.com/upload/636645081860337139.png,https://www.nslusa.com/upload/636645081922306144.png,https://www.nslusa.com/upload/636645081968317800.png,https://www.nslusa.com/upload/636645082082384125.png
CENSE,"<p>The CENSE Central Driver System is an integrated multi-zone DC powered control panel for high power LED lighting applications. CENSE offers a multitude of control protocols forcontrol and dimming while also incorporating an industryleading power control system to deliver up to 98% efficientLED output.<br><br>With independent channels, CENSE caters to the needs ofnumerous DC LED Lighting applications, including commercial,industrial, residential, multi-dwelling, recreational vehicle,marine and so much more. CENSE operates from DC inputvoltage and is both flexible and capable with a total of 8 LM1 units per system.?</p>",https://www.nslusa.com/upload/636581284482794809.jpg,"#/upload/636581285289483984.png,#/upload/636581285314011552.png",,"<div class=""tab-pane fade"" id=""product-applications"" role=""tabpanel"" aria-labelledby=""product-applications-tab"">
            <span>This product is suitable for the following applications:</span>
            <ul>
                    <li>Lighting Control</li>
            </ul>
    </div>",https://www.nslusa.com/upload/636645146705058421.pdf/CENSE%20Brochure,,,,,,,,,,,,,,,https://www.nslusa.com/upload/636581285289483984.png,https://www.nslusa.com/upload/636581285314011552.png,,
Neo,"<p>Neo, our energy storage platform, is a core element of our control system and can provide power when hydro goes down. With the low voltage requirements of our lighting system this can mean additional days of light when you really need it. You’ll never be suddenly left in the dark again.<br><br>Charged from a renewable energy source or by the utility grid, Neo runs your lights 24/7 and can protect you against power outages by providing backup electricity for your iLLUMA-Drive lighting platform and essential loads. Power goes out, lights and devices stay on.<br><br>Paired with a renewable energy source (typically solar), Neo provides increased independence because all of your lighting needs will be powered by your system even when the power grid has service interruptions.</p>",https://www.nslusa.com/upload/636581291706188810.jpg,,,"<div class=""tab-pane fade"" id=""product-applications"" role=""tabpanel"" aria-labelledby=""product-applications-tab"">
            <span>This product is suitable for the following applications:</span>
            <ul>
                    <li>Battery Back-Up</li>
            </ul>
    </div>",https://www.nslusa.com/upload/636581292022103858.pdf/Neo%20Brochure,,,,,,,,,,,,,,,,,,
SWITCHEX,"<p>SWITCHEX simplifies LED array lighting systems by combining an inwall LED dimmer switch and power supply into a single integrated unit.SWITCHEX mounts in a standard in-wall switch box, accepts 120V AC and converts to low voltage DC. SWITCHEX is compatible with 2-channel 12V and 24VDC tape light and constant voltage fixtures.</p>",https://www.nslusa.com/upload/636645077438793480.png,"#/upload/636581300285491481.jpg,#/upload/636645077727609776.png,#/upload/636645077860756143.png","/upload/636581300908025618.pdf/SWITCHEX%2012V%2C%2060W%20%26%2024V%20100W,/upload/636581301478450670.pdf/Install%20Instructions","<div class=""tab-pane fade"" id=""product-applications"" role=""tabpanel"" aria-labelledby=""product-applications-tab"">
            <span>This product is suitable for the following applications:</span>
            <ul>
                    <li>Lighting Control</li>
            </ul>
    </div>",https://www.nslusa.com/upload/636645147805570454.pdf/SWITCHEX%20Brochure,https://www.nslusa.com/upload/636581300908025618.pdf/SWITCHEX%2012V%2C%2060W%20%26%2024V%20100W,https://www.nslusa.com/upload/636581301478450670.pdf/Install%20Instructions,,,,,,,,,,,,,https://www.nslusa.com/upload/636581300285491481.jpg,https://www.nslusa.com/upload/636645077727609776.png,https://www.nslusa.com/upload/636645077860756143.png,
DMX Controllers,"<p>DMX (Digital Multiplex) is a standard for digital communication networks that are commonly used to control stage lighting and effects. It was originally intended as a standardized method for controlling light dimmers dedicated to what we call architectural installations, but has expanded to uses in non-theatrical interior and architectural lighting, at scales ranging from strings of Christmas lights to electronic billboards. DMX can now be used to control almost anything,  from the basic 128 STICK-GU2 with output channels to the sophisticated STICK-DE3 with 1024 DMX output channels and the ability to store 500 scenes across 10 zones and literally more than 16,000,000 possibilities with computer software and mobile apps. Once integrated with the compatible software packages, it is possible to easily control the lighting within a variety of places such as homes, hotels, restaurants, fountains, gardens, commercial and many more.??</p>",https://www.nslusa.com/upload/636581302571638863.jpg,"#/upload/636581302933291480.jpg,#/upload/636581303501534363.jpg,#/upload/636581303523566131.jpg,#/upload/636581303549284672.jpg",,"<div class=""tab-pane fade"" id=""product-applications"" role=""tabpanel"" aria-labelledby=""product-applications-tab"">
            <span>This product is suitable for the following applications:</span>
            <ul>
                    <li>Lighting Control</li>
                    <li>Effect Lighting</li>
            </ul>
    </div>",https://www.nslusa.com/flipbooks/nslusa/index.html,,,,,,,,,,,,,,,https://www.nslusa.com/upload/636581302933291480.jpg,https://www.nslusa.com/upload/636581303501534363.jpg,https://www.nslusa.com/upload/636581303523566131.jpg,https://www.nslusa.com/upload/636581303549284672.jpg
LED Panel Lights,"<p>LED Panel Lights are designed for residential and commercial suspended grid ceilings in 1'x4', 2'x2' and 2'x4' sizes. LED Panel Lights are used for office lighting, basement lighting, light box and sign back-lighting, gym lighting, school lighting, hospital lighting, and more!<br><br>Replace existing fluorescent troffer light fixtures or use for new construction applications. LED Panel Lights deliver a smooth, flawless wall of illumination without visible bulbs or hot spots. Bright and powerful—the DLC 4.0 Standard series with 100 - 120lm/watt and the DLC 4.0 Premium with 125 -140lm/watt and output of up to 7,800 lumens. Available in 3000K, 4000K and 5000K color temperatures. The energy-efficient, cULus Listed LED panel operates within a wide 120-277V AC range, has a sturdy anodized aluminum alloy frame with white finish and 3mm PMMA, Anti-yellowing lens. Each panel includes a UL-Recognized constant-current driver with 0-10V dimming and terminal block connections of easy installations. Mount with our LED Panel Light Suspension Kit, Surface mount Kit or in an existing compatible location.</p>",https://www.nslusa.com/upload/636645012583902483.png,"#/upload/636581314189883466.png,#/upload/636581314210915197.png","/upload/636643324633866588.IES/25W%204000K%202x2.ies,/upload/636643325077509112.IES/40W%204000K%201x4.ies,/upload/636643325492376189.IES/40W%204000K%202x2%20.ies,/upload/636643325766789903.IES/40W%205000K%201x4%20%20.ies,/upload/636643326108089486.IES/40W%205000K%202x2.ies,/upload/636643326471749420.IES/60W%204000K%202x4%20%20.ies,/upload/636643326801594297.IES/60W%205000K%202x4%20.ies,/upload/636581314661432175.pdf/LED%20Panel%20Lights%20,/upload/636679556618226322.pdf/PL-1X4-SMK,/upload/636679556953764906.pdf/PL-2X2-SMK,/upload/636679557270247859.pdf/PL-2X4-SMK,/upload/636581315303362256.pdf/Install%20Instructions","<div class=""tab-pane fade"" id=""product-applications"" role=""tabpanel"" aria-labelledby=""product-applications-tab"">
            <span>This product is suitable for the following applications:</span>
            <ul>
                    <li>Down Lighting</li>
                    <li>Commercial Lighting</li>
                    <li>Retail Stores</li>
            </ul>
    </div>",https://www.nslusa.com/upload/636645133565369012.pdf/LED%20Panel%20Lights%20Brochure,https://www.nslusa.com/upload/636643324633866588.IES/25W%204000K%202x2.ies,https://www.nslusa.com/upload/636643325077509112.IES/40W%204000K%201x4.ies,https://www.nslusa.com/upload/636643325492376189.IES/40W%204000K%202x2%20.ies,https://www.nslusa.com/upload/636643325766789903.IES/40W%205000K%201x4%20%20.ies,https://www.nslusa.com/upload/636643326108089486.IES/40W%205000K%202x2.ies,https://www.nslusa.com/upload/636643326471749420.IES/60W%204000K%202x4%20%20.ies,https://www.nslusa.com/upload/636643326801594297.IES/60W%205000K%202x4%20.ies,https://www.nslusa.com/upload/636581314661432175.pdf/LED%20Panel%20Lights%20,https://www.nslusa.com/upload/636679556618226322.pdf/PL-1X4-SMK,https://www.nslusa.com/upload/636679556953764906.pdf/PL-2X2-SMK,https://www.nslusa.com/upload/636679557270247859.pdf/PL-2X4-SMK,https://www.nslusa.com/upload/636581315303362256.pdf/Install%20Instructions,,,https://www.nslusa.com/upload/636581314189883466.png,https://www.nslusa.com/upload/636581314210915197.png,,
